Z;A;E;dE;f1;df1
12;24;25.4;0.0;8.130000000000001e-08;0.0
12;24;25.6;0.0;7.42e-08;0.0
12;24;25.8;0.0;6.96e-08;0.0
12;24;26.0;0.0;6.57e-08;0.0
12;24;26.2;0.0;6.12e-08;0.0
12;24;26.4;0.0;5.59e-08;0.0
12;24;26.6;0.0;5.12e-08;0.0
12;24;26.8;0.0;4.56e-08;0.0
12;24;27.0;0.0;4.21e-08;0.0
12;24;27.2;0.0;4.05e-08;0.0
12;24;27.4;0.0;3.67e-08;0.0
12;24;27.6;0.0;3.7400000000000004e-08;0.0
12;24;27.8;0.0;3.96e-08;0.0
12;24;28.0;0.0;4.24e-08;0.0
12;24;28.2;0.0;4.4000000000000004e-08;0.0
12;24;28.4;0.0;4.0899999999999996e-08;0.0
12;24;28.6;0.0;4.3099999999999996e-08;0.0
12;24;28.8;0.0;4.9699999999999995e-08;0.0
12;24;29.0;0.0;4.7000000000000004e-08;0.0
12;24;29.2;0.0;3.6499999999999996e-08;0.0
12;24;29.4;0.0;3.3e-08;0.0
12;24;29.6;0.0;3.87e-08;0.0
12;24;29.8;0.0;3.78e-08;0.0
12;24;30.0;0.0;3.7e-08;0.0
12;24;30.2;0.0;3.6499999999999996e-08;0.0
12;24;30.4;0.0;3.5699999999999995e-08;0.0
12;24;30.6;0.0;3.5099999999999997e-08;0.0
12;24;30.8;0.0;3.46e-08;0.0
12;24;31.0;0.0;3.41e-08;0.0
12;24;31.2;0.0;3.34e-08;0.0
12;24;31.4;0.0;3.26e-08;0.0
12;24;31.6;0.0;3.21e-08;0.0
12;24;31.8;0.0;3.14e-08;0.0
12;24;32.0;0.0;3.09e-08;0.0
12;25;9.4;0.0;2.0299999999999996e-08;0.0
12;25;9.6;0.0;2.08e-08;0.0
12;25;9.8;0.0;2.48e-08;0.0
12;25;10.0;0.0;2.2599999999999997e-08;0.0
12;25;10.2;0.0;2.21e-08;0.0
12;25;10.4;0.0;2.5899999999999997e-08;0.0
12;25;10.6;0.0;3.19e-08;0.0
12;25;10.8;0.0;2.65e-08;0.0
12;25;11.0;0.0;2.84e-08;0.0
12;25;11.2;0.0;1.86e-08;0.0
12;25;11.4;0.0;1.8999999999999998e-08;0.0
12;25;11.6;0.0;2.69e-08;0.0
12;25;11.8;0.0;2.13e-08;0.0
12;25;12.0;0.0;1.66e-08;0.0
12;25;12.2;0.0;1.85e-08;0.0
12;25;12.4;0.0;1.54e-08;0.0
12;25;12.6;0.0;1.1699999999999999e-08;0.0
12;25;12.8;0.0;1.8999999999999998e-08;0.0
12;25;13.0;0.0;2.3399999999999998e-08;0.0
12;25;13.2;0.0;2.5e-08;0.0
12;25;13.4;0.0;2.98e-08;0.0
12;25;13.6;0.0;2.93e-08;0.0
12;25;13.8;0.0;2.2599999999999997e-08;0.0
12;25;14.0;0.0;1.24e-08;0.0
12;25;14.2;0.0;1.16e-08;0.0
12;25;14.4;0.0;1.33e-08;0.0
12;25;14.6;0.0;2.32e-08;0.0
12;25;14.8;0.0;1.7e-08;0.0
12;25;15.0;0.0;1.3899999999999999e-08;0.0
12;25;15.2;0.0;1.54e-08;0.0
12;25;15.4;0.0;2.0299999999999996e-08;0.0
12;25;15.6;0.0;3.06e-08;0.0
12;25;15.8;0.0;2.64e-08;0.0
12;25;16.0;0.0;3.96e-08;0.0
12;25;16.2;0.0;3.32e-08;0.0
12;25;16.4;0.0;3.9700000000000005e-08;0.0
12;25;16.6;0.0;4.96e-08;0.0
12;25;16.8;0.0;4.96e-08;0.0
12;25;17.0;0.0;4.59e-08;0.0
12;25;17.2;0.0;5.7999999999999997e-08;0.0
12;25;17.4;0.0;6.33e-08;0.0
12;25;17.6;0.0;5.96e-08;0.0
12;25;17.8;0.0;5.99e-08;0.0
12;25;18.0;0.0;5.54e-08;0.0
12;25;18.2;0.0;5.39e-08;0.0
12;25;18.4;0.0;6.51e-08;0.0
12;25;18.6;0.0;7.74e-08;0.0
12;25;18.8;0.0;8.26e-08;0.0
12;25;19.0;0.0;8.86e-08;0.0
12;25;19.2;0.0;9.980000000000001e-08;0.0
12;25;19.4;0.0;1.13e-07;0.0
12;25;19.6;0.0;1.33e-07;0.0
12;25;19.8;0.0;1.3e-07;0.0
12;25;20.0;0.0;1.13e-07;0.0
12;25;20.2;0.0;1.13e-07;0.0
12;25;20.4;0.0;1.2199999999999998e-07;0.0
12;25;20.6;0.0;1.24e-07;0.0
12;25;20.8;0.0;1.24e-07;0.0
12;25;21.0;0.0;1.28e-07;0.0
12;25;21.2;0.0;1.28e-07;0.0
12;25;21.4;0.0;1.2699999999999999e-07;0.0
12;25;21.6;0.0;1.2199999999999998e-07;0.0
12;25;21.8;0.0;1.29e-07;0.0
12;25;22.0;0.0;1.1800000000000001e-07;0.0
12;25;22.2;0.0;1.3e-07;0.0
12;25;22.4;0.0;1.34e-07;0.0
12;25;22.6;0.0;1.31e-07;0.0
12;25;22.8;0.0;1.1800000000000001e-07;0.0
12;25;23.0;0.0;1.2e-07;0.0
12;25;23.2;0.0;1.28e-07;0.0
12;25;23.4;0.0;1.1900000000000001e-07;0.0
12;25;23.6;0.0;1.06e-07;0.0
12;25;23.8;0.0;1.06e-07;0.0
12;25;24.0;0.0;1.1e-07;0.0
12;25;24.2;0.0;1.0300000000000001e-07;0.0
12;25;24.4;0.0;1.08e-07;0.0
12;25;24.6;0.0;1.12e-07;0.0
12;25;24.8;0.0;1.08e-07;0.0
12;25;25.0;0.0;1.0099999999999999e-07;0.0
12;25;25.2;0.0;9.33e-08;0.0
12;25;25.4;0.0;9.22e-08;0.0
12;25;25.6;0.0;8.57e-08;0.0
12;25;25.8;0.0;7.93e-08;0.0
12;25;26.0;0.0;8.17e-08;0.0
12;25;26.2;0.0;7.809999999999999e-08;0.0
12;25;26.4;0.0;7.85e-08;0.0
12;25;26.6;0.0;7.66e-08;0.0
12;25;26.8;0.0;7.28e-08;0.0
12;25;27.0;0.0;7.07e-08;0.0
12;25;27.2;0.0;6.7e-08;0.0
12;25;27.4;0.0;6.39e-08;0.0
12;25;27.6;0.0;6.099999999999999e-08;0.0
12;25;27.8;0.0;5.7999999999999997e-08;0.0
12;25;28.0;0.0;5.51e-08;0.0
12;25;28.2;0.0;5.29e-08;0.0
12;25;28.4;0.0;5.0700000000000004e-08;0.0
12;25;28.6;0.0;4.88e-08;0.0
12;25;28.8;0.0;4.7300000000000007e-08;0.0
12;25;29.0;0.0;4.58e-08;0.0
12;25;29.2;0.0;4.46e-08;0.0
12;25;29.4;0.0;4.34e-08;0.0
12;25;29.6;0.0;4.22e-08;0.0
12;25;29.8;0.0;4.13e-08;0.0
12;25;30.0;0.0;4.05e-08;0.0
12;25;30.2;0.0;3.93e-08;0.0
12;25;30.4;0.0;3.82e-08;0.0
12;25;30.6;0.0;3.7400000000000004e-08;0.0
12;25;30.8;0.0;3.69e-08;0.0
12;25;31.0;0.0;3.64e-08;0.0
12;26;11.5;0.0;1.51e-08;0.0
12;26;12.0;0.0;3.61e-08;0.0
12;26;12.5;0.0;3.47e-08;0.0
12;26;13.0;0.0;3.34e-08;0.0
12;26;13.5;0.0;3.21e-08;0.0
12;26;14.0;0.0;3.1e-08;0.0
12;26;14.5;0.0;3.2900000000000003e-08;0.0
12;26;15.2;0.0;5.14e-08;0.0
12;26;15.6;0.0;3.8900000000000004e-08;0.0
12;26;16.0;0.0;4.07e-08;0.0
12;26;16.4;0.0;7.67e-08;0.0
12;26;16.9;0.0;7.96e-08;0.0
12;26;17.4;0.0;1.0199999999999999e-07;0.0
12;26;17.7;0.0;1.23e-07;0.0
12;26;18.2;0.0;1.0300000000000001e-07;0.0
12;26;19.0;0.0;6.39e-08;0.0
12;26;19.5;0.0;6.32e-08;0.0
12;26;20.0;0.0;8.019999999999999e-08;0.0
12;26;20.5;0.0;9.65e-08;0.0
12;26;21.0;0.0;1.0099999999999999e-07;0.0
12;26;21.5;0.0;1.35e-07;0.0
12;26;22.0;0.0;1.48e-07;0.0
12;26;22.7;0.0;1.24e-07;0.0
12;26;23.0;0.0;1.28e-07;0.0
12;26;23.4;0.0;1.37e-07;0.0
12;26;24.0;0.0;1.3e-07;0.0
12;26;24.5;0.0;1.2e-07;0.0
12;26;25.0;0.0;1.13e-07;0.0
12;26;25.5;0.0;1.05e-07;0.0
12;26;26.0;0.0;9.67e-08;0.0
12;26;26.5;0.0;9E-08;0.0
12;26;27.0;0.0;8.67e-08;0.0
12;26;27.5;0.0;8.52e-08;0.0
12;26;28.0;0.0;8.36e-08;0.0
12;26;28.5;0.0;7.299999999999999e-08;0.0
12;26;29.0;0.0;6.73e-08;0.0
12;26;29.5;0.0;5.88e-08;0.0
12;26;30.0;0.0;5.3499999999999996e-08;0.0
12;26;30.5;0.0;4.83e-08;0.0
12;26;31.0;0.0;4.42e-08;0.0
12;26;31.5;0.0;4.13e-08;0.0
13;27;13.2;0.0;5.2600000000000004e-09;0.0
13;27;13.4;0.0;3.95e-08;0.0
13;27;13.6;0.0;2.93e-08;0.0
13;27;13.8;0.0;2.77e-08;0.0
13;27;14.0;0.0;5.2e-08;0.0
13;27;14.2;0.0;9.159999999999999e-09;0.0
13;27;14.4;0.0;3.55e-08;0.0
13;27;14.6;0.0;3.5099999999999997e-08;0.0
13;27;14.8;0.0;4.22e-08;0.0
13;27;15.0;0.0;4.8600000000000005e-08;0.0
13;27;15.2;0.0;3.48e-08;0.0
13;27;15.4;0.0;6.08e-08;0.0
13;27;15.6;0.0;5.39e-08;0.0
13;27;15.8;0.0;7.85e-08;0.0
13;27;16.0;0.0;6.61e-08;0.0
13;27;16.2;0.0;7.12e-08;0.0
13;27;16.4;0.0;8.619999999999999e-08;0.0
13;27;16.6;0.0;8.57e-08;0.0
13;27;16.8;0.0;9.449999999999999e-08;0.0
13;27;17.0;0.0;9.54e-08;0.0
13;27;17.2;0.0;1.0099999999999999e-07;0.0
13;27;17.4;0.0;8.67e-08;0.0
13;27;17.6;0.0;8.529999999999999e-08;0.0
13;27;17.8;0.0;9.84e-08;0.0
13;27;18.0;0.0;1.14e-07;0.0
13;27;18.2;0.0;1.2099999999999998e-07;0.0
13;27;18.4;0.0;1.3e-07;0.0
13;27;18.6;0.0;1.41e-07;0.0
13;27;18.8;0.0;1.3900000000000001e-07;0.0
13;27;19.0;0.0;1.42e-07;0.0
13;27;19.2;0.0;1.31e-07;0.0
13;27;19.4;0.0;1.48e-07;0.0
13;27;19.6;0.0;1.3900000000000001e-07;0.0
13;27;19.8;0.0;1.59e-07;0.0
13;27;20.0;0.0;1.67e-07;0.0
13;27;20.2;0.0;1.6100000000000003e-07;0.0
13;27;20.4;0.0;1.6e-07;0.0
13;27;20.6;0.0;1.7e-07;0.0
13;27;20.8;0.0;1.6300000000000002e-07;0.0
13;27;21.0;0.0;1.7e-07;0.0
13;27;21.2;0.0;1.67e-07;0.0
13;27;21.4;0.0;1.73e-07;0.0
13;27;21.6;0.0;1.42e-07;0.0
13;27;21.8;0.0;1.73e-07;0.0
13;27;22.0;0.0;1.48e-07;0.0
13;27;22.2;0.0;1.45e-07;0.0
13;27;22.4;0.0;1.41e-07;0.0
13;27;22.6;0.0;1.3900000000000001e-07;0.0
13;27;22.8;0.0;9.85e-08;0.0
13;27;23.0;0.0;1.0199999999999999e-07;0.0
13;27;23.2;0.0;1.0699999999999999e-07;0.0
13;27;23.4;0.0;8.64e-08;0.0
13;27;23.6;0.0;1.0699999999999999e-07;0.0
13;27;23.8;0.0;8.93e-08;0.0
13;27;24.0;0.0;7.55e-08;0.0
13;27;24.2;0.0;8.42e-08;0.0
13;27;24.4;0.0;7.47e-08;0.0
13;27;24.6;0.0;8.779999999999999e-08;0.0
13;27;24.8;0.0;7.1e-08;0.0
13;27;25.0;0.0;7.29e-08;0.0
13;27;25.2;0.0;7.37e-08;0.0
13;27;25.4;0.0;7.07e-08;0.0
13;27;25.6;0.0;7.389999999999999e-08;0.0
13;27;25.8;0.0;6.559999999999999e-08;0.0
13;27;26.0;0.0;6.14e-08;0.0
13;27;26.2;0.0;6.89e-08;0.0
13;27;26.4;0.0;3.61e-08;0.0
13;27;26.6;0.0;5.84e-08;0.0
13;27;26.8;0.0;5.1500000000000005e-08;0.0
13;27;27.0;0.0;4.72e-08;0.0
13;27;27.2;0.0;6.09e-08;0.0
13;27;27.4;0.0;5.92e-08;0.0
13;27;27.6;0.0;6.6e-08;0.0
13;27;27.8;0.0;6.02e-08;0.0
13;27;28.0;0.0;6.349999999999999e-08;0.0
13;27;28.2;0.0;5.97e-08;0.0
13;27;28.4;0.0;5.96e-08;0.0
13;27;28.6;0.0;3.85e-08;0.0
13;27;28.8;0.0;4.5199999999999994e-08;0.0
13;27;29.0;0.0;6.01e-08;0.0
13;27;29.2;0.0;4.5199999999999994e-08;0.0
13;27;29.4;0.0;4.1900000000000005e-08;0.0
13;27;29.6;0.0;4.16e-08;0.0
13;27;29.8;0.0;3.41e-08;0.0
13;27;30.0;0.0;5.03e-08;0.0
13;27;30.2;0.0;3.7e-08;0.0
13;27;30.4;0.0;4.59e-08;0.0
14;28;17.2;0.0;5.9500000000000003e-08;0.0
14;28;17.4;0.0;6.78e-08;0.0
14;28;17.6;0.0;1.0300000000000001e-07;0.0
14;28;17.8;0.0;1.28e-07;0.0
14;28;18.0;0.0;1.7e-07;0.0
14;28;18.2;0.0;2.0199999999999998e-07;0.0
14;28;18.4;0.0;1.45e-07;0.0
14;28;18.6;0.0;1.33e-07;0.0
14;28;18.8;0.0;1.7899999999999997e-07;0.0
14;28;19.0;0.0;2E-07;0.0
14;28;19.2;0.0;1.8100000000000002e-07;0.0
14;28;19.4;0.0;1.62e-07;0.0
14;28;19.6;0.0;2.16e-07;0.0
14;28;19.8;0.0;2.3800000000000001e-07;0.0
14;28;20.0;0.0;2.52e-07;0.0
14;28;20.2;0.0;2.1399999999999998e-07;0.0
14;28;20.4;0.0;1.75e-07;0.0
14;28;20.6;0.0;1.73e-07;0.0
14;28;20.8;0.0;2.0199999999999998e-07;0.0
14;28;21.0;0.0;2.0899999999999998e-07;0.0
14;28;21.2;0.0;2.25e-07;0.0
14;28;21.4;0.0;1.8600000000000002e-07;0.0
14;28;21.6;0.0;1.68e-07;0.0
14;28;21.8;0.0;1.4e-07;0.0
14;28;22.0;0.0;1.08e-07;0.0
14;28;22.2;0.0;1.13e-07;0.0
14;28;22.4;0.0;1E-07;0.0
14;28;22.6;0.0;9.939999999999999e-08;0.0
14;28;22.8;0.0;1E-07;0.0
14;28;23.0;0.0;1.11e-07;0.0
14;28;23.2;0.0;8.6e-08;0.0
14;28;23.4;0.0;8.49e-08;0.0
14;28;23.6;0.0;9.26e-08;0.0
14;28;23.8;0.0;9.289999999999999e-08;0.0
14;28;24.0;0.0;7.88e-08;0.0
14;28;24.2;0.0;8.210000000000001e-08;0.0
14;28;24.4;0.0;7.47e-08;0.0
14;28;24.6;0.0;7.76e-08;0.0
14;28;24.8;0.0;6.89e-08;0.0
14;28;25.0;0.0;7.91e-08;0.0
14;28;25.2;0.0;7.12e-08;0.0
14;28;25.4;0.0;6.76e-08;0.0
14;28;25.6;0.0;7.42e-08;0.0
14;28;25.8;0.0;3.6600000000000003e-08;0.0
14;28;26.0;0.0;6.84e-08;0.0
14;28;26.2;0.0;7.38e-08;0.0
14;28;26.4;0.0;5.16e-08;0.0
14;29;8.6;0.0;1.01e-09;0.0
14;29;8.8;0.0;3.939999999999999e-09;0.0
14;29;9.0;0.0;5.7799999999999995e-09;0.0
14;29;9.2;0.0;1.7e-08;0.0
14;29;9.4;0.0;1.57e-08;0.0
14;29;9.6;0.0;8.129999999999999e-09;0.0
14;29;9.8;0.0;7.970000000000001e-09;0.0
14;29;10.0;0.0;1.47e-08;0.0
14;29;10.2;0.0;2.4700000000000003e-08;0.0
14;29;10.4;0.0;3.34e-08;0.0
14;29;10.6;0.0;1.06e-08;0.0
14;29;10.8;0.0;1.2e-08;0.0
14;29;11.0;0.0;1.18e-08;0.0
14;29;11.2;0.0;1.63e-08;0.0
14;29;11.4;0.0;1.8999999999999998e-08;0.0
14;29;11.6;0.0;2.62e-08;0.0
14;29;11.8;0.0;2.7200000000000002e-08;0.0
14;29;12.0;0.0;2.5299999999999998e-08;0.0
14;29;12.2;0.0;2.49e-08;0.0
14;29;12.4;0.0;2.66e-08;0.0
14;29;12.6;0.0;2.89e-08;0.0
14;29;12.8;0.0;2.7799999999999997e-08;0.0
14;29;13.0;0.0;2.6e-08;0.0
14;29;13.2;0.0;2.76e-08;0.0
14;29;13.4;0.0;2.46e-08;0.0
14;29;13.6;0.0;2.23e-08;0.0
14;29;13.8;0.0;2.33e-08;0.0
14;29;14.0;0.0;2.54e-08;0.0
14;29;14.2;0.0;2.69e-08;0.0
14;29;14.4;0.0;2.5299999999999998e-08;0.0
14;29;14.6;0.0;3.27e-08;0.0
14;29;14.8;0.0;3.16e-08;0.0
14;29;15.0;0.0;3.18e-08;0.0
14;29;15.2;0.0;3.54e-08;0.0
14;29;15.4;0.0;4E-08;0.0
14;29;15.6;0.0;4.45e-08;0.0
14;29;15.8;0.0;5.49e-08;0.0
14;29;16.0;0.0;5.5800000000000003e-08;0.0
14;29;16.2;0.0;6.48e-08;0.0
14;29;16.4;0.0;5.6100000000000006e-08;0.0
14;29;16.6;0.0;6.11e-08;0.0
14;29;16.8;0.0;6.04e-08;0.0
14;29;17.0;0.0;6.94e-08;0.0
14;29;17.2;0.0;6.71e-08;0.0
14;29;17.4;0.0;7.33e-08;0.0
14;29;17.6;0.0;8.130000000000001e-08;0.0
14;29;17.8;0.0;8.619999999999999e-08;0.0
14;29;18.0;0.0;1E-07;0.0
14;29;18.2;0.0;1.0199999999999999e-07;0.0
14;29;18.4;0.0;1.13e-07;0.0
14;29;18.6;0.0;1.1699999999999999e-07;0.0
14;29;18.8;0.0;1.31e-07;0.0
14;29;19.0;0.0;1.3900000000000001e-07;0.0
14;29;19.2;0.0;1.45e-07;0.0
14;29;19.4;0.0;1.53e-07;0.0
14;29;19.6;0.0;1.55e-07;0.0
14;29;19.8;0.0;1.57e-07;0.0
14;29;20.0;0.0;1.65e-07;0.0
14;29;20.2;0.0;1.69e-07;0.0
14;29;20.4;0.0;1.6e-07;0.0
14;29;20.6;0.0;1.68e-07;0.0
14;29;20.8;0.0;1.74e-07;0.0
14;29;21.0;0.0;1.6399999999999999e-07;0.0
14;29;21.2;0.0;1.65e-07;0.0
14;29;21.4;0.0;1.48e-07;0.0
14;29;21.6;0.0;1.37e-07;0.0
14;29;21.8;0.0;1.45e-07;0.0
14;29;22.0;0.0;1.31e-07;0.0
14;29;22.2;0.0;1.26e-07;0.0
14;29;22.4;0.0;1.2e-07;0.0
14;29;22.6;0.0;1.15e-07;0.0
14;29;22.8;0.0;1.1e-07;0.0
14;29;23.0;0.0;1.06e-07;0.0
14;29;23.2;0.0;1.0199999999999999e-07;0.0
14;29;23.4;0.0;9.79e-08;0.0
14;29;23.6;0.0;9.449999999999999e-08;0.0
14;29;23.8;0.0;9.109999999999999e-08;0.0
14;29;24.0;0.0;8.779999999999999e-08;0.0
14;29;24.2;0.0;8.57e-08;0.0
14;29;24.4;0.0;8.35e-08;0.0
14;29;24.6;0.0;8.14e-08;0.0
14;29;24.8;0.0;7.940000000000001e-08;0.0
14;29;25.0;0.0;7.74e-08;0.0
14;29;25.2;0.0;7.54e-08;0.0
14;29;25.4;0.0;7.38e-08;0.0
14;29;25.6;0.0;7.22e-08;0.0
14;29;25.8;0.0;7.06e-08;0.0
14;29;26.0;0.0;6.91e-08;0.0
14;29;26.2;0.0;6.75e-08;0.0
14;29;26.4;0.0;6.6e-08;0.0
14;29;26.6;0.0;6.46e-08;0.0
14;29;26.8;0.0;6.31e-08;0.0
14;29;27.0;0.0;6.17e-08;0.0
14;29;27.2;0.0;6.03e-08;0.0
14;29;27.4;0.0;5.89e-08;0.0
14;29;27.6;0.0;5.75e-08;0.0
14;29;27.8;0.0;5.62e-08;0.0
14;29;28.0;0.0;5.51e-08;0.0
14;29;28.2;0.0;5.3499999999999996e-08;0.0
14;30;10.8;0.0;3.21e-09;0.0
14;30;11.0;0.0;3.15e-09;0.0
14;30;11.2;0.0;5.420000000000001e-09;0.0
14;30;11.4;0.0;7.609999999999998e-09;0.0
14;30;11.6;0.0;1.05e-08;0.0
14;30;11.8;0.0;1.25e-08;0.0
14;30;12.0;0.0;1.59e-08;0.0
14;30;12.2;0.0;1.71e-08;0.0
14;30;12.4;0.0;2.2400000000000002e-08;0.0
14;30;12.6;0.0;2.41e-08;0.0
14;30;12.8;0.0;3.12e-08;0.0
14;30;13.0;0.0;3.2e-08;0.0
14;30;13.2;0.0;3.2900000000000003e-08;0.0
14;30;13.4;0.0;5.37e-08;0.0
14;30;13.6;0.0;6.12e-08;0.0
14;30;13.8;0.0;6.03e-08;0.0
14;30;14.0;0.0;6.01e-08;0.0
14;30;14.2;0.0;4.28e-08;0.0
14;30;14.4;0.0;3.3700000000000004e-08;0.0
14;30;14.6;0.0;4.04e-08;0.0
14;30;14.8;0.0;6.39e-08;0.0
14;30;15.0;0.0;6.530000000000001e-08;0.0
14;30;15.2;0.0;7.08e-08;0.0
14;30;15.4;0.0;7.940000000000001e-08;0.0
14;30;15.6;0.0;7.67e-08;0.0
14;30;15.8;0.0;5.6e-08;0.0
14;30;16.0;0.0;3.9e-08;0.0
14;30;16.2;0.0;3.21e-08;0.0
14;30;16.4;0.0;3.6499999999999996e-08;0.0
14;30;16.6;0.0;4.6500000000000006e-08;0.0
14;30;16.8;0.0;5.89e-08;0.0
14;30;17.0;0.0;8.210000000000001e-08;0.0
14;30;17.2;0.0;1.06e-07;0.0
14;30;17.4;0.0;1.13e-07;0.0
14;30;17.6;0.0;9.269999999999999e-08;0.0
14;30;17.8;0.0;9.06e-08;0.0
14;30;18.0;0.0;1.06e-07;0.0
14;30;18.2;0.0;1.1e-07;0.0
14;30;18.4;0.0;1.2e-07;0.0
14;30;18.6;0.0;1.35e-07;0.0
14;30;18.8;0.0;1.4e-07;0.0
14;30;19.0;0.0;1.4e-07;0.0
14;30;19.2;0.0;1.31e-07;0.0
14;30;19.4;0.0;1.2e-07;0.0
14;30;19.6;0.0;1.0900000000000001e-07;0.0
14;30;19.8;0.0;1.0300000000000001e-07;0.0
14;30;20.0;0.0;1.08e-07;0.0
14;30;20.2;0.0;1.11e-07;0.0
14;30;20.4;0.0;1.1699999999999999e-07;0.0
14;30;20.6;0.0;1.26e-07;0.0
14;30;20.8;0.0;1.31e-07;0.0
14;30;21.0;0.0;1.25e-07;0.0
14;30;21.2;0.0;1.1800000000000001e-07;0.0
14;30;21.4;0.0;1.2099999999999998e-07;0.0
14;30;21.6;0.0;1.2e-07;0.0
14;30;21.8;0.0;1.26e-07;0.0
14;30;22.0;0.0;1.25e-07;0.0
14;30;22.2;0.0;1.11e-07;0.0
14;30;22.4;0.0;1.0699999999999999e-07;0.0
14;30;22.6;0.0;9.25e-08;0.0
14;30;22.8;0.0;8.369999999999999e-08;0.0
14;30;23.0;0.0;9.240000000000001e-08;0.0
14;30;23.2;0.0;7.59e-08;0.0
14;30;23.4;0.0;7.599999999999999e-08;0.0
14;30;23.6;0.0;7.28e-08;0.0
14;30;23.8;0.0;6.67e-08;0.0
14;30;24.0;0.0;6.43e-08;0.0
14;30;24.2;0.0;5.2e-08;0.0
14;30;24.4;0.0;5.3e-08;0.0
14;30;24.6;0.0;5.4299999999999997e-08;0.0
14;30;24.8;0.0;5.42e-08;0.0
14;30;25.0;0.0;5.38e-08;0.0
14;30;25.2;0.0;5.2699999999999995e-08;0.0
14;30;25.4;0.0;4.75e-08;0.0
14;30;25.6;0.0;4.5700000000000006e-08;0.0
14;30;25.8;0.0;5.48e-08;0.0
14;30;26.0;0.0;6.440000000000001e-08;0.0
14;30;26.2;0.0;5.79e-08;0.0
14;30;26.4;0.0;5.0599999999999996e-08;0.0
14;30;26.6;0.0;4.92e-08;0.0
14;30;26.8;0.0;4.82e-08;0.0
14;30;27.0;0.0;4.72e-08;0.0
14;30;27.2;0.0;4.6200000000000003e-08;0.0
14;30;27.4;0.0;4.56e-08;0.0
14;30;27.6;0.0;4.4900000000000005e-08;0.0
14;30;27.8;0.0;4.43e-08;0.0
14;30;28.0;0.0;4.37e-08;0.0
14;30;28.2;0.0;4.3099999999999996e-08;0.0
14;30;28.4;0.0;4.25e-08;0.0
14;30;28.6;0.0;4.1900000000000005e-08;0.0
16;32;15.2;0.0;3.02e-08;0.0
16;32;15.4;0.0;2.76e-08;0.0
16;32;15.6;0.0;5.4500000000000005e-08;0.0
16;32;15.8;0.0;6.7e-08;0.0
16;32;16.0;0.0;8.4e-08;0.0
16;32;16.2;0.0;8.730000000000001e-08;0.0
16;32;16.4;0.0;1.0300000000000001e-07;0.0
16;32;16.6;0.0;8.730000000000001e-08;0.0
16;32;16.8;0.0;1.2199999999999998e-07;0.0
16;32;17.0;0.0;1.33e-07;0.0
16;32;17.2;0.0;1.23e-07;0.0
16;32;17.4;0.0;9.32e-08;0.0
16;32;17.6;0.0;1.0099999999999999e-07;0.0
16;32;17.8;0.0;1.2699999999999999e-07;0.0
16;32;18.0;0.0;1.3e-07;0.0
16;32;18.2;0.0;1.55e-07;0.0
16;32;18.4;0.0;2.07e-07;0.0
16;32;18.6;0.0;2.2e-07;0.0
16;32;18.8;0.0;2.4399999999999996e-07;0.0
16;32;19.0;0.0;2.6e-07;0.0
16;32;19.2;0.0;2.43e-07;0.0
16;32;19.4;0.0;2.2899999999999997e-07;0.0
16;32;19.6;0.0;2.3100000000000002e-07;0.0
16;32;19.8;0.0;2.0899999999999998e-07;0.0
16;32;20.0;0.0;1.71e-07;0.0
16;32;20.2;0.0;1.36e-07;0.0
16;32;20.4;0.0;1.49e-07;0.0
16;32;20.6;0.0;1.95e-07;0.0
16;32;20.8;0.0;2.2699999999999998e-07;0.0
16;32;21.0;0.0;2.45e-07;0.0
16;32;21.2;0.0;2.57e-07;0.0
16;32;21.4;0.0;3.0399999999999997e-07;0.0
16;32;21.6;0.0;3.2799999999999997e-07;0.0
16;32;21.8;0.0;3.08e-07;0.0
16;32;22.0;0.0;2.6e-07;0.0
16;32;22.2;0.0;2.2e-07;0.0
16;32;22.4;0.0;2.05e-07;0.0
16;32;22.6;0.0;1.8899999999999999e-07;0.0
16;32;22.8;0.0;1.67e-07;0.0
16;32;23.0;0.0;1.53e-07;0.0
16;32;23.2;0.0;1.43e-07;0.0
16;32;23.4;0.0;1.42e-07;0.0
16;32;23.6;0.0;1.69e-07;0.0
16;32;23.8;0.0;1.75e-07;0.0
16;32;24.0;0.0;1.73e-07;0.0
16;32;24.2;0.0;1.75e-07;0.0
16;32;24.4;0.0;1.73e-07;0.0
16;32;24.6;0.0;1.72e-07;0.0
16;32;24.8;0.0;1.71e-07;0.0
16;34;11.5;0.0;1.51e-08;0.0
16;34;12.0;0.0;2.5299999999999998e-08;0.0
16;34;12.5;0.0;5.1299999999999996e-08;0.0
16;34;13.0;0.0;3.54e-08;0.0
16;34;13.5;0.0;5.2699999999999995e-08;0.0
16;34;14.0;0.0;6.2e-08;0.0
16;34;14.5;0.0;7.599999999999999e-08;0.0
16;34;15.0;0.0;1.28e-07;0.0
16;34;15.5;0.0;1.42e-07;0.0
16;34;16.0;0.0;1.66e-07;0.0
16;34;16.5;0.0;1.82e-07;0.0
16;34;17.0;0.0;1.98e-07;0.0
16;34;17.5;0.0;1.92e-07;0.0
16;34;18.0;0.0;1.9e-07;0.0
16;34;18.5;0.0;1.5199999999999998e-07;0.0
16;34;19.0;0.0;1.49e-07;0.0
16;34;19.5;0.0;1.47e-07;0.0
16;34;20.0;0.0;1.56e-07;0.0
16;34;20.5;0.0;1.83e-07;0.0
